SiteFrom,Date,Median
LH01,2017-09-01,10.635000228881836
LH01,2017-10-01,10.042500019073486
LH01,2017-11-01,13.049999237060547
LH01,2017-12-01,17.494998931884766
LH01,2018-01-01,22.625
LH01,2018-02-01,20.020000457763672
LH01,2018-03-01,19.954999923706055
LH01,2018-04-01,19.015000343322754
LH01,2018-05-01,16.19999885559082
LH01,2018-06-01,13.149999618530273
LH01,2018-07-01,8.894999504089355
LH01,2018-08-01,8.572500228881836
LH01,2018-09-01,NA
LH01,2018-10-01,11.460000038146973
LH01,2018-11-01,13.704999923706055
LH01,2018-12-01,NA
LH01,2019-01-01,NA
LH01,2019-02-01,NA
LH01,2019-03-01,20.277499198913574
LH01,2019-04-01,19.762499809265137
BP01,2002-07-01,NA
BP01,2002-08-01,16.6846866607666
BP01,2002-09-01,9.719999313354492
BP01,2002-10-01,10.335000038146973
BP01,2002-11-01,13.049999237060547
BP01,2002-12-01,15.679999351501465
BP01,2003-01-01,15.734999656677246
BP01,2003-02-01,19.06999969482422
BP01,2003-03-01,19.75
BP01,2003-04-01,19.635000228881836
BP01,2003-05-01,15.0649995803833
BP01,2003-06-01,NA
BP01,2003-07-01,NA
BP01,2003-08-01,8.84749984741211
BP01,2003-09-01,NA
BP01,2003-10-01,11.422500133514404
BP01,2003-11-01,12.375
BP01,2003-12-01,15.104999542236328
BP01,2004-01-01,18.984999656677246
BP01,2004-02-01,18.612500190734863
BP01,2004-03-01,18.635000228881836
BP01,2004-04-01,17.045000076293945
BP01,2004-05-01,16.829999923706055
BP01,2004-06-01,14.389999866485596
BP01,2004-07-01,NA
BP01,2004-08-01,NA
BP01,2004-09-01,NA
BP01,2004-10-01,11.019999504089355
BP01,2004-11-01,14.142499923706055
BP01,2004-12-01,15.907499313354492
BP01,2005-01-01,15.90999984741211
BP01,2005-02-01,20.264999389648438
BP01,2005-03-01,19.43000030517578
BP01,2005-04-01,17.637499809265137
BP01,2005-05-01,15.962500095367432
BP01,2005-06-01,NA
BP01,2005-07-01,NA
BP01,2005-08-01,NA
BP01,2005-09-01,10.137499809265137
BP01,2005-10-01,10.079999923706055
BP01,2005-11-01,14.364999771118164
BP01,2005-12-01,18.96500015258789
BP01,2006-01-01,18.059999465942383
BP01,2006-02-01,19.66499900817871
BP01,2006-03-01,19.19999885559082
BP01,2006-04-01,16.50749969482422
BP01,2006-05-01,17.149999618530273
BP01,2006-06-01,NA
BP01,2006-07-01,8.694999694824219
BP01,2006-08-01,NA
BP01,2006-09-01,9.2524995803833
BP01,2006-10-01,11.304999828338623
BP01,2006-11-01,13.114999771118164
BP01,2006-12-01,15.109999656677246
BP01,2007-01-01,16.594999313354492
BP01,2007-02-01,19.079999923706055
BP01,2007-03-01,18.214999198913574
BP01,2007-04-01,17.895000457763672
BP01,2007-05-01,18.875
BP01,2007-06-01,13.125
BP01,2007-07-01,NA
BP01,2007-08-01,8.00249981880188
BP01,2007-09-01,11.144999504089355
BP01,2007-10-01,10.759999752044678
BP01,2007-11-01,14.074999809265137
BP01,2007-12-01,17.682499885559082
BP01,2008-01-01,19.40999984741211
BP01,2008-02-01,21.424999237060547
BP01,2008-03-01,19.959999084472656
BP01,2008-04-01,18.850000381469727
BP01,2008-05-01,NA
BP01,2008-06-01,NA
BP01,2008-07-01,NA
BP01,2008-08-01,NA
BP01,2008-09-01,NA
BP01,2008-10-01,11.764999389648438
BP01,2008-11-01,13.65999984741211
BP01,2008-12-01,15.289999961853027
BP01,2009-01-01,18.0649995803833
BP01,2009-02-01,20.03250026702881
BP01,2009-03-01,20.094999313354492
BP01,2009-04-01,17.69749927520752
BP01,2009-05-01,NA
BP01,2009-06-01,NA
BP01,2009-07-01,NA
BP01,2009-08-01,NA
BP01,2009-09-01,10.747499942779541
BP01,2009-10-01,11.552499771118164
BP01,2009-11-01,11.8149995803833
BP01,2009-12-01,15.454999923706055
BP01,2010-01-01,16.295000076293945
BP01,2010-02-01,16.524999618530273
BP01,2010-03-01,20.25
BP01,2010-04-01,18.059999465942383
BP01,2010-05-01,16.0024995803833
BP01,2010-06-01,NA
BP01,2010-07-01,11.289999961853027
BP01,2010-08-01,9.65999984741211
BP01,2010-09-01,9.609999656677246
BP01,2010-10-01,11.779999732971191
BP01,2010-11-01,14.199999809265137
BP01,2010-12-01,15.804999351501465
BP01,2011-01-01,19.3774995803833
BP01,2011-02-01,19.579999923706055
BP01,2011-03-01,19.982500076293945
BP01,2011-04-01,17.725000381469727
BP01,2011-05-01,13.922500133514404
BP01,2011-06-01,14.622499465942383
BP01,2011-07-01,NA
BP01,2011-08-01,8.929999351501465
BP01,2011-09-01,NA
BP01,2011-10-01,10.449999809265137
BP01,2011-11-01,13.082499980926514
BP01,2011-12-01,14.274999618530273
BP01,2012-01-01,16.392499923706055
BP01,2012-02-01,19.40999984741211
BP01,2012-03-01,18.354999542236328
BP01,2012-04-01,16.364999771118164
BP01,2012-05-01,16.30500030517578
BP01,2012-06-01,13.867499351501465
BP01,2012-07-01,NA
BP01,2012-08-01,NA
BP01,2012-09-01,10.757499694824219
BP01,2012-10-01,11.72499942779541
BP01,2012-11-01,14.375
BP01,2012-12-01,16.119999885559082
BP01,2013-01-01,16.7549991607666
BP01,2013-02-01,22.420000076293945
BP01,2013-03-01,21.029998779296875
BP01,2013-04-01,20.497499465942383
BP01,2013-05-01,NA
BP01,2013-06-01,12.384999752044678
BP01,2013-07-01,NA
BP01,2013-08-01,NA
BP01,2013-09-01,12.295000076293945
BP01,2013-10-01,NA
BP01,2013-11-01,13.829999923706055
BP01,2013-12-01,14.614999771118164
BP01,2014-01-01,17.809999465942383
BP01,2014-02-01,18.824999809265137
BP01,2014-03-01,20.03499984741211
BP01,2014-04-01,17.0049991607666
BP01,2014-05-01,15.014999389648438
BP01,2014-06-01,12.934999942779541
BP01,2014-07-01,NA
BP01,2014-08-01,NA
BP01,2014-09-01,10.550000190734863
BP01,2014-10-01,11.199999809265137
BP01,2014-11-01,14.184999942779541
BP01,2014-12-01,12.772499561309814
BP01,2015-01-01,15.699999809265137
BP01,2015-02-01,20.139999389648438
BP01,2015-03-01,19.654998779296875
BP01,2015-04-01,19.81999969482422
BP01,2015-05-01,16.255000114440918
BP01,2015-06-01,12.892499923706055
BP01,2015-07-01,10.834999561309814
BP01,2015-08-01,NA
BP01,2015-09-01,8.875
BP01,2015-10-01,12.644999504089355
BP01,2015-11-01,10.994999885559082
BP01,2015-12-01,14.979999542236328
BP01,2016-01-01,18.32249927520752
BP01,2016-02-01,20.625
BP01,2016-03-01,20.239999771118164
BP01,2016-04-01,18.1299991607666
BP01,2016-05-01,NA
BP01,2016-06-01,14.824999809265137
BP01,2016-07-01,11.642499923706055
BP01,2016-08-01,NA
BP01,2016-09-01,NA
BP01,2016-10-01,10.710000038146973
BP01,2016-11-01,14.184999465942383
BP01,2016-12-01,15.487499713897705
BP01,2017-01-01,18.395000457763672
BP01,2017-02-01,19.264999389648438
BP01,2017-03-01,21.184999465942383
BP01,2017-04-01,19.84000015258789
BP01,2017-05-01,15.559999465942383
BP01,2017-06-01,NA
BP01,2017-07-01,NA
BP01,2017-08-01,NA
BP01,2017-09-01,10.717499732971191
BP01,2017-10-01,9.937499523162842
BP01,2017-11-01,14.137499809265137
BP01,2017-12-01,17.219999313354492
BP01,2018-01-01,19.53499984741211
BP01,2018-02-01,21.010000228881836
BP01,2018-03-01,21.34249973297119
BP01,2018-04-01,19.270000457763672
BP01,2018-05-01,15.634999752044678
BP01,2018-06-01,NA
BP01,2018-07-01,NA
BP01,2018-08-01,NA
BP01,2018-09-01,10.994999885559082
BP01,2018-10-01,10.977499961853027
BP01,2018-11-01,14.167499542236328
BP01,2018-12-01,16.654998779296875
BP01,2019-01-01,NA
BP01,2019-02-01,21.6899995803833
BP01,2019-03-01,20.96500015258789
BP01,2019-04-01,19.274999618530273
BP02,2002-07-01,8.654999732971191
BP02,2002-08-01,16.567874908447266
BP02,2002-09-01,NA
BP02,2002-10-01,10.487499713897705
BP02,2002-11-01,13.25999927520752
BP02,2002-12-01,15.569999694824219
BP02,2003-01-01,16.69749927520752
BP02,2003-02-01,18.399999618530273
BP02,2003-03-01,19.437499046325684
BP02,2003-04-01,19.295000076293945
BP02,2003-05-01,16.264999389648438
BP02,2003-06-01,13.375
BP02,2003-07-01,NA
BP02,2003-08-01,8.899999618530273
BP02,2003-09-01,NA
BP02,2003-10-01,11.374999523162842
BP02,2003-11-01,12.15999984741211
BP02,2003-12-01,15.59999942779541
BP02,2004-01-01,17.657499313354492
BP02,2004-02-01,18.65999984741211
BP02,2004-03-01,18.0674991607666
BP02,2004-04-01,18.214999198913574
BP02,2004-05-01,16.390000343322754
BP02,2004-06-01,14.927499771118164
BP02,2004-07-01,NA
BP02,2004-08-01,10.614999771118164
BP02,2004-09-01,NA
BP02,2004-10-01,11
BP02,2004-11-01,12.41249942779541
BP02,2004-12-01,16.052499771118164
BP02,2005-01-01,NA
BP02,2005-02-01,19.41499900817871
BP02,2005-03-01,19.85999870300293
BP02,2005-04-01,17.4399995803833
BP02,2005-05-01,NA
BP02,2005-06-01,12.90999984741211
BP02,2005-07-01,NA
BP02,2005-08-01,NA
BP02,2005-09-01,11.124999523162842
BP02,2005-10-01,10.550000190734863
BP02,2005-11-01,15.03499984741211
BP02,2005-12-01,16.334999084472656
BP02,2006-01-01,18.199999809265137
BP02,2006-02-01,20.34000015258789
BP02,2006-03-01,18.725000381469727
BP02,2006-04-01,16.674999237060547
BP02,2006-05-01,15.179999351501465
BP02,2006-06-01,NA
BP02,2006-07-01,10.779999732971191
BP02,2006-08-01,9.454999923706055
BP02,2006-09-01,9.005000114440918
BP02,2006-10-01,11.039999961853027
BP02,2006-11-01,14.184999465942383
BP02,2006-12-01,14.81749963760376
BP02,2007-01-01,16.744998931884766
BP02,2007-02-01,17.497499465942383
BP02,2007-03-01,21.407499313354492
BP02,2007-04-01,17.997499465942383
BP02,2007-05-01,16.85999870300293
BP02,2007-06-01,NA
BP02,2007-07-01,NA
BP02,2007-08-01,NA
BP02,2007-09-01,10.1875
BP02,2007-10-01,11.300000190734863
BP02,2007-11-01,12.644999504089355
BP02,2007-12-01,15.524999618530273
BP02,2008-01-01,19.44499969482422
BP02,2008-02-01,21.645000457763672
BP02,2008-03-01,20.05500030517578
BP02,2008-04-01,17.78999900817871
BP02,2008-05-01,17.510000228881836
BP02,2008-06-01,12.630000114440918
BP02,2008-07-01,NA
BP02,2008-08-01,NA
BP02,2008-09-01,9
BP02,2008-10-01,11.527499675750732
BP02,2008-11-01,13.619999885559082
BP02,2008-12-01,14.864999771118164
BP02,2009-01-01,18.832499504089355
BP02,2009-02-01,18.1850004196167
BP02,2009-03-01,19.007498741149902
BP02,2009-04-01,16.975000381469727
BP02,2009-05-01,15.704999446868896
BP02,2009-06-01,8.487499713897705
BP02,2009-07-01,NA
BP02,2009-08-01,7.839999675750732
BP02,2009-09-01,10.894999504089355
BP02,2009-10-01,11.045000076293945
BP02,2009-11-01,12.992499828338623
BP02,2009-12-01,14.827499389648438
BP02,2010-01-01,16.742499351501465
BP02,2010-02-01,16.5674991607666
BP02,2010-03-01,20.184999465942383
BP02,2010-04-01,18.289999961853027
BP02,2010-05-01,16.072500228881836
BP02,2010-06-01,14.339999675750732
BP02,2010-07-01,11.25
BP02,2010-08-01,NA
BP02,2010-09-01,9.929999351501465
BP02,2010-10-01,11.739999771118164
BP02,2010-11-01,13.319999694824219
BP02,2010-12-01,16.59999942779541
BP02,2011-01-01,NA
BP02,2011-02-01,19.479999542236328
BP02,2011-03-01,19.79499912261963
BP02,2011-04-01,18.63749885559082
BP02,2011-05-01,14.579999923706055
BP02,2011-06-01,NA
BP02,2011-07-01,NA
BP02,2011-08-01,9.274999618530273
BP02,2011-09-01,NA
BP02,2011-10-01,11.019999504089355
BP02,2011-11-01,11.729999542236328
BP02,2011-12-01,8.914999961853027
BP02,2012-01-01,18.424999237060547
BP02,2012-02-01,19.170000076293945
BP02,2012-03-01,18.170000076293945
BP02,2012-04-01,16.22499942779541
BP02,2012-05-01,15.94249963760376
BP02,2012-06-01,14.12999963760376
BP02,2012-07-01,NA
BP02,2012-08-01,8.819999694824219
BP02,2012-09-01,11.085000038146973
BP02,2012-10-01,11.920000076293945
BP02,2012-11-01,12.210000038146973
BP02,2012-12-01,15.827499389648438
BP02,2013-01-01,17.53499984741211
BP02,2013-02-01,19.524999618530273
BP02,2013-03-01,21.16499900817871
BP02,2013-04-01,19.28999900817871
BP02,2013-05-01,NA
BP02,2013-06-01,NA
BP02,2013-07-01,NA
BP02,2013-08-01,9.420000076293945
BP02,2013-09-01,12.074999809265137
BP02,2013-10-01,11.085000038146973
BP02,2013-11-01,12.944999694824219
BP02,2013-12-01,15.9399995803833
BP02,2014-01-01,17.774999618530273
BP02,2014-02-01,18.46500015258789
BP02,2014-03-01,19.98499870300293
BP02,2014-04-01,16.7524995803833
BP02,2014-05-01,14.795000076293945
BP02,2014-06-01,14.109999656677246
BP02,2014-07-01,NA
BP02,2014-08-01,NA
BP02,2014-09-01,10.494999885559082
BP02,2014-10-01,10.594999313354492
BP02,2014-11-01,14.119999885559082
BP02,2014-12-01,15.299999713897705
BP02,2015-01-01,16.375
BP02,2015-02-01,18.532499313354492
BP02,2015-03-01,18.84000015258789
BP02,2015-04-01,19.64249897003174
BP02,2015-05-01,14.112499713897705
BP02,2015-06-01,12.654999732971191
BP02,2015-07-01,11.114999771118164
BP02,2015-08-01,NA
BP02,2015-09-01,8.875
BP02,2015-10-01,12.00999927520752
BP02,2015-11-01,NA
BP02,2015-12-01,15.024999618530273
BP02,2016-01-01,17.809999465942383
BP02,2016-02-01,20.28999900817871
BP02,2016-03-01,21.969999313354492
BP02,2016-04-01,18.78499984741211
BP02,2016-05-01,17.914999961853027
BP02,2016-06-01,15.144999980926514
BP02,2016-07-01,11.667500019073486
BP02,2016-08-01,NA
BP02,2016-09-01,10.619999885559082
BP02,2016-10-01,10.997499942779541
BP02,2016-11-01,13.639999389648437
BP02,2016-12-01,15.59499979019165
BP02,2017-01-01,18.270000457763672
BP02,2017-02-01,19.5049991607666
BP02,2017-03-01,20.94499969482422
BP02,2017-04-01,19.552499771118164
BP02,2017-05-01,15.537499904632568
BP02,2017-06-01,NA
BP02,2017-07-01,NA
BP02,2017-08-01,NA
BP02,2017-09-01,9.989999771118164
BP02,2017-10-01,10.635000228881836
BP02,2017-11-01,14.07249927520752
BP02,2017-12-01,16.209999084472656
BP02,2018-01-01,20.557499885559082
BP02,2018-02-01,20.7549991607666
BP02,2018-03-01,20.489999771118164
BP02,2018-04-01,18.712499618530273
BP02,2018-05-01,15.554999351501465
BP02,2018-06-01,14.15999984741211
BP02,2018-07-01,NA
BP02,2018-08-01,9.860000133514404
BP02,2018-09-01,11.029999732971191
BP02,2018-10-01,11.339999675750732
BP02,2018-11-01,12.255000114440918
BP02,2018-12-01,15.354999542236328
BP02,2019-01-01,16.85999870300293
BP02,2019-02-01,22.549999237060547
BP02,2019-03-01,20.094999313354492
BP02,2019-04-01,18.94999885559082
BP03,2002-07-01,NA
BP03,2002-08-01,16.217758178710937
BP03,2002-09-01,9.617499828338623
BP03,2002-10-01,10.78499984741211
BP03,2002-11-01,13.494999885559082
BP03,2002-12-01,13.482499599456787
BP03,2003-01-01,17.094999313354492
BP03,2003-02-01,18.31999969482422
BP03,2003-03-01,18.772499084472656
BP03,2003-04-01,18.327499389648437
BP03,2003-05-01,15.147500038146973
BP03,2003-06-01,NA
BP03,2003-07-01,NA
BP03,2003-08-01,8.734999656677246
BP03,2003-09-01,NA
BP03,2003-10-01,10.4399995803833
BP03,2003-11-01,11.649999618530273
BP03,2003-12-01,15.734999656677246
BP03,2004-01-01,17.869998931884766
BP03,2004-02-01,18.78499984741211
BP03,2004-03-01,18.097498893737793
BP03,2004-04-01,18.41499900817871
BP03,2004-05-01,17.119998931884766
BP03,2004-06-01,NA
BP03,2004-07-01,10.625
BP03,2004-08-01,10.764999389648438
BP03,2004-09-01,NA
BP03,2004-10-01,11.854999542236328
BP03,2004-11-01,11.094999313354492
BP03,2004-12-01,15.094999313354492
BP03,2005-01-01,NA
BP03,2005-02-01,18.987499237060547
BP03,2005-03-01,17.094999313354492
BP03,2005-04-01,18.31999969482422
BP03,2005-05-01,16.524999618530273
BP03,2005-06-01,NA
BP03,2005-07-01,9.612499713897705
BP03,2005-08-01,NA
BP03,2005-09-01,10.78999948501587
BP03,2005-10-01,NA
BP03,2005-11-01,14.63499927520752
BP03,2005-12-01,16.020000457763672
BP03,2006-01-01,17.16499900817871
BP03,2006-02-01,18.78999900817871
BP03,2006-03-01,17.987499237060547
BP03,2006-04-01,17.782499313354492
BP03,2006-05-01,15.382499694824219
BP03,2006-06-01,NA
BP03,2006-07-01,NA
BP03,2006-08-01,NA
BP03,2006-09-01,NA
BP03,2006-10-01,10.59999942779541
BP03,2006-11-01,13.554999351501465
BP03,2006-12-01,14.449999809265137
BP03,2007-01-01,16.5
BP03,2007-02-01,NA
BP03,2007-03-01,19.564998626708984
BP03,2007-04-01,17.684999465942383
BP03,2007-05-01,NA
BP03,2007-06-01,NA
BP03,2007-07-01,10.804999351501465
BP03,2007-08-01,NA
BP03,2007-09-01,NA
BP03,2007-10-01,10.419999599456787
BP03,2007-11-01,12.054999351501465
BP03,2007-12-01,15.130000114440918
BP03,2008-01-01,19.850000381469727
BP03,2008-02-01,20.44499969482422
BP03,2008-03-01,19.344999313354492
BP03,2008-04-01,NA
BP03,2008-05-01,16.604999542236328
BP03,2008-06-01,NA
BP03,2008-07-01,NA
BP03,2008-08-01,NA
BP03,2008-09-01,9.769999504089355
BP03,2008-10-01,11.244999885559082
BP03,2008-11-01,13.674999237060547
BP03,2008-12-01,NA
BP03,2009-01-01,NA
BP03,2009-02-01,18.75
BP03,2009-03-01,18.994998931884766
BP03,2009-04-01,NA
BP03,2009-05-01,16.60999870300293
BP03,2009-06-01,8.170000076293945
BP03,2009-07-01,NA
BP03,2009-08-01,NA
BP03,2009-09-01,11.014999389648437
BP03,2009-10-01,11.144999504089355
BP03,2009-11-01,12.789999961853027
BP03,2009-12-01,17.114999771118164
BP03,2010-01-01,15.642499923706055
BP03,2010-02-01,14.505000114440918
BP03,2010-03-01,19.329999923706055
BP03,2010-04-01,18.649999618530273
BP03,2010-05-01,16.809999465942383
BP03,2010-06-01,NA
BP03,2010-07-01,NA
BP03,2010-08-01,NA
BP03,2010-09-01,9.449999809265137
BP03,2010-10-01,12.654999732971191
BP03,2010-11-01,14.21999979019165
BP03,2010-12-01,14.34000015258789
BP03,2011-01-01,NA
BP03,2011-02-01,19.395000457763672
BP03,2011-03-01,21.564998626708984
BP03,2011-04-01,17.839999198913574
BP03,2011-05-01,NA
BP03,2011-06-01,NA
BP03,2011-07-01,NA
BP03,2011-08-01,NA
BP03,2011-09-01,NA
BP03,2011-10-01,10.639999866485596
BP03,2011-11-01,12
BP03,2011-12-01,NA
BP03,2012-01-01,NA
BP03,2012-02-01,19.469999313354492
BP03,2012-03-01,18.44999885559082
BP03,2012-04-01,16.204999923706055
BP03,2012-05-01,16.420000076293945
BP03,2012-06-01,NA
BP03,2012-07-01,9.444999694824219
BP03,2012-08-01,9.319999694824219
BP03,2012-09-01,9.234999656677246
BP03,2012-10-01,NA
BP03,2012-11-01,9.012499809265137
BP03,2012-12-01,14.594999313354492
BP03,2013-01-01,18.93000030517578
BP03,2013-02-01,19.782499313354492
BP03,2013-03-01,20.049999237060547
BP03,2013-04-01,18.964999198913574
BP03,2013-05-01,17.28999900817871
BP03,2013-06-01,12.16249942779541
BP03,2013-07-01,11.275000095367432
BP03,2013-08-01,NA
BP03,2013-09-01,11.69249963760376
BP03,2013-10-01,NA
BP03,2013-11-01,NA
BP03,2013-12-01,NA
BP03,2014-01-01,17.02999973297119
BP03,2014-02-01,NA
BP03,2014-03-01,19.19999885559082
BP03,2014-04-01,16.369998931884766
BP03,2014-05-01,NA
BP03,2014-06-01,14.179999351501465
BP03,2014-07-01,NA
BP03,2014-08-01,NA
BP03,2014-09-01,10.434999465942383
BP03,2014-10-01,NA
BP03,2014-11-01,13.84749984741211
BP03,2014-12-01,15.409999370574951
BP03,2015-01-01,15.8774995803833
BP03,2015-02-01,19.032499313354492
BP03,2015-03-01,18.16499900817871
BP03,2015-04-01,19.647499084472656
BP03,2015-05-01,NA
BP03,2015-06-01,14.069999694824219
BP03,2015-07-01,NA
BP03,2015-08-01,NA
BP03,2015-09-01,NA
BP03,2015-10-01,11.614999771118164
BP03,2015-11-01,NA
BP03,2015-12-01,15.017499446868896
BP03,2016-01-01,18.19999885559082
BP03,2016-02-01,19.684999465942383
BP03,2016-03-01,21.302499771118164
BP03,2016-04-01,17.219999313354492
BP03,2016-05-01,17.084999084472656
BP03,2016-06-01,NA
BP03,2016-07-01,NA
BP03,2016-08-01,NA
BP03,2016-09-01,NA
BP03,2016-10-01,NA
BP03,2016-11-01,14.239999771118164
BP03,2016-12-01,15.15999984741211
BP03,2017-01-01,14.929999351501465
BP03,2017-02-01,NA
BP03,2017-03-01,18.895000457763672
BP03,2017-04-01,18.989999771118164
BP03,2017-05-01,15.337499618530273
BP03,2017-06-01,NA
BP03,2017-07-01,NA
BP03,2017-08-01,NA
BP03,2017-09-01,10.184999465942383
BP03,2017-10-01,10.854999542236328
BP03,2017-11-01,NA
BP03,2017-12-01,NA
BP03,2018-01-01,NA
BP03,2018-02-01,18.264999389648438
BP03,2018-03-01,20.939998626708984
BP03,2018-04-01,16.23499870300293
BP03,2018-05-01,16.647499084472656
BP03,2018-06-01,NA
BP03,2018-07-01,NA
BP03,2018-08-01,NA
BP03,2018-09-01,10.569999694824219
BP03,2018-10-01,11.414999961853027
BP03,2018-11-01,NA
BP03,2018-12-01,13.989999771118164
BP03,2019-01-01,NA
BP03,2019-02-01,19.725000381469727
BP03,2019-03-01,19.344999313354492
BP03,2019-04-01,19.184999465942383
PL16,2002-07-01,NA
PL16,2002-08-01,18.618200302124023
PL16,2002-09-01,NA
PL16,2002-10-01,NA
PL16,2002-11-01,16.03999900817871
PL16,2002-12-01,NA
PL16,2003-01-01,NA
PL16,2003-02-01,NA
PL16,2003-03-01,20.307499885559082
PL16,2003-04-01,20.69499969482422
PL16,2003-05-01,NA
PL16,2003-06-01,NA
PL16,2003-07-01,NA
PL16,2003-08-01,NA
PL16,2003-09-01,NA
PL16,2003-10-01,12.960000038146973
PL16,2003-11-01,NA
PL16,2003-12-01,17.94499969482422
PL16,2004-01-01,20.52999973297119
PL16,2004-02-01,NA
PL16,2004-03-01,21.18000030517578
PL16,2004-04-01,NA
PL16,2004-05-01,16.732500076293945
PL16,2004-06-01,NA
PL16,2004-07-01,NA
PL16,2004-08-01,NA
PL16,2004-09-01,NA
PL16,2004-10-01,NA
PL16,2004-11-01,10.829999923706055
PL16,2004-12-01,16.1299991607666
PL16,2005-01-01,NA
PL16,2005-02-01,22.38249969482422
PL16,2005-03-01,24.57499885559082
PL16,2005-04-01,NA
PL16,2005-05-01,NA
PL16,2005-06-01,NA
PL16,2005-07-01,NA
PL16,2005-08-01,NA
PL16,2005-09-01,12.65999984741211
PL16,2005-10-01,NA
PL16,2005-11-01,16.670000076293945
PL16,2005-12-01,16.799999237060547
PL16,2006-01-01,18.309999465942383
PL16,2006-02-01,23.649999618530273
PL16,2006-03-01,20.899999618530273
PL16,2006-04-01,17.719999313354492
PL16,2006-05-01,NA
PL16,2006-06-01,NA
PL16,2006-07-01,NA
PL16,2006-08-01,NA
PL16,2006-09-01,8.322499752044678
PL16,2006-10-01,11.545000076293945
PL16,2006-11-01,16.739999771118164
PL16,2006-12-01,NA
PL16,2007-01-01,18.084999084472656
PL16,2007-02-01,NA
PL16,2007-03-01,24.114999771118164
PL16,2007-04-01,20.07499885559082
PL16,2007-05-01,NA
PL16,2007-06-01,NA
PL16,2007-07-01,NA
PL16,2007-08-01,NA
PL16,2007-09-01,NA
PL16,2007-10-01,NA
PL16,2007-11-01,NA
PL16,2007-12-01,14.97499942779541
PL16,2008-01-01,NA
PL16,2008-02-01,25.332499504089355
PL16,2008-03-01,22.29499912261963
PL16,2008-04-01,NA
PL16,2008-05-01,NA
PL16,2008-06-01,NA
PL16,2008-07-01,NA
PL16,2008-08-01,NA
PL16,2008-09-01,NA
PL16,2008-10-01,NA
PL16,2008-11-01,14.469999313354492
PL16,2008-12-01,NA
PL16,2009-01-01,NA
PL16,2009-02-01,NA
PL16,2009-03-01,20.079999923706055
PL16,2009-04-01,NA
PL16,2009-05-01,NA
PL16,2009-06-01,5.34499979019165
PL16,2009-07-01,NA
PL16,2009-08-01,NA
PL16,2009-09-01,NA
PL16,2009-10-01,11.90999984741211
PL16,2009-11-01,NA
PL16,2009-12-01,18.25749969482422
PL16,2010-01-01,NA
PL16,2010-02-01,14.255000114440918
PL16,2010-03-01,22.079999923706055
PL16,2010-04-01,21.03499984741211
PL16,2010-05-01,18.34249973297119
PL16,2010-06-01,NA
PL16,2010-07-01,NA
PL16,2010-08-01,NA
PL16,2010-09-01,9.630000114440918
PL16,2010-10-01,NA
PL16,2010-11-01,NA
PL16,2010-12-01,NA
PL16,2011-01-01,NA
PL16,2011-02-01,22.314998626708984
PL16,2011-03-01,24.494999885559082
PL16,2011-04-01,20.279998779296875
PL16,2011-05-01,NA
PL16,2011-06-01,NA
PL16,2011-07-01,NA
PL16,2011-08-01,NA
PL16,2011-09-01,NA
PL16,2011-10-01,11.949999809265137
PL16,2011-11-01,NA
PL16,2011-12-01,NA
PL16,2012-01-01,NA
PL16,2012-02-01,21.924999237060547
PL16,2012-03-01,NA
PL16,2012-04-01,NA
PL16,2012-05-01,18.359999656677246
PL16,2012-06-01,NA
PL16,2012-07-01,NA
PL16,2012-08-01,NA
PL16,2012-09-01,NA
PL16,2012-10-01,NA
PL16,2012-11-01,NA
PL16,2012-12-01,18.154998779296875
PL16,2013-01-01,16.7549991607666
PL16,2013-02-01,23.03749942779541
PL16,2013-03-01,23.5049991607666
PL16,2013-04-01,NA
PL16,2013-05-01,NA
PL16,2013-06-01,NA
PL16,2013-07-01,NA
PL16,2013-08-01,NA
PL16,2013-09-01,13.519999504089355
PL16,2013-10-01,NA
PL16,2013-11-01,NA
PL16,2013-12-01,NA
PL16,2014-01-01,18.979999542236328
PL16,2014-02-01,21.952500343322754
PL16,2014-03-01,21.625
PL16,2014-04-01,16.904998779296875
PL16,2014-05-01,NA
PL16,2014-06-01,NA
PL16,2014-07-01,NA
PL16,2014-08-01,NA
PL16,2014-09-01,10.494999885559082
PL16,2014-10-01,NA
PL16,2014-11-01,14.829999446868896
PL16,2014-12-01,NA
PL16,2015-01-01,16.744998931884766
PL16,2015-02-01,NA
PL16,2015-03-01,NA
PL16,2015-04-01,NA
PL16,2015-05-01,NA
PL16,2015-06-01,NA
PL16,2015-07-01,NA
PL16,2015-08-01,NA
PL16,2015-09-01,NA
PL16,2015-10-01,12.329999923706055
PL16,2015-11-01,NA
PL16,2015-12-01,16.35999870300293
PL16,2016-01-01,NA
PL16,2016-02-01,20.619998931884766
PL16,2016-03-01,23.994998931884766
PL16,2016-04-01,NA
PL16,2016-05-01,NA
PL16,2016-06-01,NA
PL16,2016-07-01,NA
PL16,2016-08-01,NA
PL16,2016-09-01,NA
PL16,2016-10-01,NA
PL16,2016-11-01,NA
PL16,2016-12-01,17.34999942779541
PL16,2017-01-01,NA
PL16,2017-02-01,22.1299991607666
PL16,2017-03-01,24.51999855041504
PL16,2017-04-01,21.354999542236328
PL16,2017-05-01,16.487500190734863
PL16,2017-06-01,NA
PL16,2017-07-01,NA
PL16,2017-08-01,NA
PL16,2017-09-01,NA
PL16,2017-10-01,11.502500057220459
PL16,2017-11-01,NA
PL16,2017-12-01,NA
