SiteFrom,Date,Median
BP14,2014-07-01,10.4399995803833
BP14,2014-08-01,10.757499694824219
BP14,2014-09-01,9.28499984741211
BP14,2014-10-01,12.402499675750732
BP14,2014-11-01,12.949999809265137
BP14,2014-12-01,17.75999927520752
BP14,2015-01-01,17.725000381469727
BP14,2015-02-01,20.219999313354492
BP14,2015-03-01,19.38249969482422
BP14,2015-04-01,18.7549991607666
BP14,2015-05-01,NA
BP14,2015-06-01,13.584999561309814
BP14,2015-07-01,9.75
BP14,2015-08-01,NA
BP14,2015-09-01,9.914999961853027
BP14,2015-10-01,9.789999961853027
BP14,2015-11-01,11.539999961853027
BP14,2015-12-01,15.03499984741211
BP14,2016-01-01,17.710000038146973
BP14,2016-02-01,17.494998931884766
BP14,2016-03-01,20.41249942779541
BP14,2016-04-01,19.857500076293945
BP14,2016-05-01,16.065000534057617
BP14,2016-06-01,14.795000076293945
BP14,2016-07-01,11.644999504089355
BP14,2016-08-01,NA
BP14,2016-09-01,8.234999656677246
BP14,2016-10-01,11.082499504089355
BP14,2016-11-01,13.404999732971191
BP14,2016-12-01,16.469999313354492
BP14,2017-01-01,NA
BP14,2017-02-01,17.2549991607666
BP14,2017-03-01,18.947500228881836
BP14,2017-04-01,19.91249942779541
BP14,2017-05-01,14.824999809265137
BP14,2017-06-01,12.844999313354492
BP14,2017-07-01,10.614999771118164
BP14,2017-08-01,NA
BP14,2017-09-01,10.164999961853027
BP14,2017-10-01,9.94249963760376
BP14,2017-11-01,15.244999885559082
BP14,2017-12-01,16.78250026702881
BP14,2018-01-01,20.90999984741211
BP14,2018-02-01,20.16999912261963
BP14,2018-03-01,19.16499900817871
BP14,2018-04-01,18.395000457763672
BP14,2018-05-01,14.989999771118164
BP14,2018-06-01,13.824999809265137
BP14,2018-07-01,10.007499694824219
BP14,2018-08-01,9.654999732971191
BP14,2018-09-01,10.394999504089355
BP14,2018-10-01,12.019999504089355
BP14,2018-11-01,14.0649995803833
BP14,2018-12-01,16.027499675750732
BP14,2019-01-01,NA
BP14,2019-02-01,19.154998779296875
BP14,2019-03-01,19.424999237060547
BP14,2019-04-01,18.614999771118164
BP13,2002-07-01,8.135000228881836
BP13,2002-08-01,14.886835098266602
BP13,2002-09-01,9.59000015258789
BP13,2002-10-01,10.874999523162842
BP13,2002-11-01,12.849999904632568
BP13,2002-12-01,15.47499942779541
BP13,2003-01-01,15.329999923706055
BP13,2003-02-01,19.969999313354492
BP13,2003-03-01,18.70499897003174
BP13,2003-04-01,18.125
BP13,2003-05-01,15.09999942779541
BP13,2003-06-01,13.974999904632568
BP13,2003-07-01,NA
BP13,2003-08-01,8.085000038146973
BP13,2003-09-01,9.255000114440918
BP13,2003-10-01,11.21500015258789
BP13,2003-11-01,11.119999885559082
BP13,2003-12-01,15.262499809265137
BP13,2004-01-01,17.315000534057617
BP13,2004-02-01,19.729999542236328
BP13,2004-03-01,19.204999923706055
BP13,2004-04-01,17.135000228881836
BP13,2004-05-01,15.34999942779541
BP13,2004-06-01,11.625
BP13,2004-07-01,NA
BP13,2004-08-01,8.774999618530273
BP13,2004-09-01,NA
BP13,2004-10-01,11.28249979019165
BP13,2004-11-01,14.589999198913574
BP13,2004-12-01,15.954999923706055
BP13,2005-01-01,NA
BP13,2005-02-01,20.689998626708984
BP13,2005-03-01,20.924999237060547
BP13,2005-04-01,17.395000457763672
BP13,2005-05-01,15.769999980926514
BP13,2005-06-01,13.66499948501587
BP13,2005-07-01,NA
BP13,2005-08-01,9.104999542236328
BP13,2005-09-01,10.210000038146973
BP13,2005-10-01,10.932499885559082
BP13,2005-11-01,15.194999694824219
BP13,2005-12-01,15.97499942779541
BP13,2006-01-01,17.69499969482422
BP13,2006-02-01,19.35249900817871
BP13,2006-03-01,19.647500038146973
BP13,2006-04-01,16.625
BP13,2006-05-01,15.34999942779541
BP13,2006-06-01,11.164999961853027
BP13,2006-07-01,8.232499599456787
BP13,2006-08-01,8.899999618530273
BP13,2006-09-01,9.460000038146973
BP13,2006-10-01,10.96500015258789
BP13,2006-11-01,10.194999694824219
BP13,2006-12-01,15.122498989105225
BP13,2007-01-01,16.869998931884766
BP13,2007-02-01,16.699999809265137
BP13,2007-03-01,20.222498893737793
BP13,2007-04-01,17.934999465942383
BP13,2007-05-01,14.880000114440918
BP13,2007-06-01,13.319999694824219
BP13,2007-07-01,8.09999942779541
BP13,2007-08-01,7.460000038146973
BP13,2007-09-01,9.104999542236328
BP13,2007-10-01,10.824999809265137
BP13,2007-11-01,13.924999713897705
BP13,2007-12-01,17.725000381469727
BP13,2008-01-01,17.375
BP13,2008-02-01,20.122499465942383
BP13,2008-03-01,19.234999656677246
BP13,2008-04-01,17.609999656677246
BP13,2008-05-01,16.28499984741211
BP13,2008-06-01,12.142499923706055
BP13,2008-07-01,10.8149995803833
BP13,2008-08-01,NA
BP13,2008-09-01,9.279999732971191
BP13,2008-10-01,11.38499927520752
BP13,2008-11-01,12.984999656677246
BP13,2008-12-01,15.63499927520752
BP13,2009-01-01,17.7524995803833
BP13,2009-02-01,19.709999084472656
BP13,2009-03-01,19.229999542236328
BP13,2009-04-01,17.307499885559082
BP13,2009-05-01,16.709999084472656
BP13,2009-06-01,12.3149995803833
BP13,2009-07-01,10.0649995803833
BP13,2009-08-01,7.859999656677246
BP13,2009-09-01,9.694999694824219
BP13,2009-10-01,11.824999809265137
BP13,2009-11-01,11.984999656677246
BP13,2009-12-01,15.059999465942383
BP13,2010-01-01,16.707499504089355
BP13,2010-02-01,17.84249973297119
BP13,2010-03-01,19.78499984741211
BP13,2010-04-01,18.81999969482422
BP13,2010-05-01,15.324999809265137
BP13,2010-06-01,13.65999984741211
BP13,2010-07-01,10.972499370574951
BP13,2010-08-01,9.319999694824219
BP13,2010-09-01,9.074999809265137
BP13,2010-10-01,11.054999351501465
BP13,2010-11-01,12.2524995803833
BP13,2010-12-01,15.967499256134033
BP13,2011-01-01,18.899999618530273
BP13,2011-02-01,20.722498893737793
BP13,2011-03-01,20.06999969482422
BP13,2011-04-01,17.8799991607666
BP13,2011-05-01,14.630000114440918
BP13,2011-06-01,13.152499675750732
BP13,2011-07-01,11.414999961853027
BP13,2011-08-01,9.302500247955322
BP13,2011-09-01,9.479999542236328
BP13,2011-10-01,10.114999771118164
BP13,2011-11-01,13.630000114440918
BP13,2011-12-01,13.229999542236328
BP13,2012-01-01,16.112500190734863
BP13,2012-02-01,18.03999900817871
BP13,2012-03-01,17.920000076293945
BP13,2012-04-01,16.647500038146973
BP13,2012-05-01,16.2524995803833
BP13,2012-06-01,11.59999942779541
BP13,2012-07-01,NA
BP13,2012-08-01,NA
BP13,2012-09-01,10.497499942779541
BP13,2012-10-01,10.869999885559082
BP13,2012-11-01,12.074999809265137
BP13,2012-12-01,15.545000076293945
BP13,2013-01-01,17.789999961853027
BP13,2013-02-01,18.94499969482422
BP13,2013-03-01,19.344999313354492
BP13,2013-04-01,19.262499809265137
BP13,2013-05-01,16.979999542236328
BP13,2013-06-01,12.824999809265137
BP13,2013-07-01,NA
BP13,2013-08-01,9.949999809265137
BP13,2013-09-01,10.639999389648438
BP13,2013-10-01,11.404999732971191
BP13,2013-11-01,13.969999313354492
BP13,2013-12-01,14.744999408721924
BP13,2014-01-01,18.969999313354492
BP13,2014-02-01,18.729999542236328
BP13,2014-03-01,20.4424991607666
BP13,2014-04-01,16.940000534057617
BP13,2014-05-01,13.897500038146973
BP13,2014-06-01,12.755000114440918
BP13,2014-07-01,10.40999984741211
BP13,2014-08-01,10.47499942779541
BP13,2014-09-01,9.979999542236328
BP13,2014-10-01,12.50999927520752
BP13,2014-11-01,14.519999980926514
BP13,2014-12-01,17.904998779296875
BP13,2015-01-01,NA
BP13,2015-02-01,20.07499885559082
BP13,2015-03-01,19.359999656677246
BP13,2015-04-01,19.295000076293945
BP13,2015-05-01,16.3725004196167
BP13,2015-06-01,13.289999961853027
BP13,2015-07-01,9.59499979019165
BP13,2015-08-01,NA
BP13,2015-09-01,9.367499828338623
BP13,2015-10-01,9.454999923706055
BP13,2015-11-01,11.744999885559082
BP13,2015-12-01,15.194999694824219
BP13,2016-01-01,18.7549991607666
BP13,2016-02-01,NA
BP13,2016-03-01,21.19999885559082
BP13,2016-04-01,20.22749900817871
BP13,2016-05-01,16.229999542236328
BP13,2016-06-01,15.229999542236328
BP13,2016-07-01,10.675000190734863
BP13,2016-08-01,NA
BP13,2016-09-01,8.65999984741211
BP13,2016-10-01,10.855000019073486
BP13,2016-11-01,14.929999351501465
BP13,2016-12-01,16.440000534057617
BP13,2017-01-01,19.15999984741211
BP13,2017-02-01,18.049999237060547
BP13,2017-03-01,19.837499618530273
BP13,2017-04-01,19.5049991607666
BP13,2017-05-01,15.00999927520752
BP13,2017-06-01,12.255000114440918
BP13,2017-07-01,NA
BP13,2017-08-01,NA
BP13,2017-09-01,9.184999465942383
BP13,2017-10-01,9.75
BP13,2017-11-01,14.617499351501465
BP13,2017-12-01,16.899999618530273
BP13,2018-01-01,20.875
BP13,2018-02-01,20.614998817443848
BP13,2018-03-01,19.0649995803833
BP13,2018-04-01,18.487499237060547
BP13,2018-05-01,15.249999523162842
BP13,2018-06-01,13.834999561309814
BP13,2018-07-01,9.5649995803833
BP13,2018-08-01,9.09999942779541
BP13,2018-09-01,10.170000076293945
BP13,2018-10-01,11.460000038146973
BP13,2018-11-01,13.704999923706055
BP13,2018-12-01,15.94249963760376
BP13,2019-01-01,NA
BP13,2019-02-01,19.182498931884766
BP13,2019-03-01,20.059999465942383
BP13,2019-04-01,19.10999870300293
LH02,2002-07-01,8.039999961853027
LH02,2002-08-01,14.912044048309326
LH02,2002-09-01,10.434999465942383
LH02,2002-10-01,9.989999771118164
LH02,2002-11-01,14.25
LH02,2002-12-01,15.364999771118164
LH02,2003-01-01,17.687499046325684
LH02,2003-02-01,20.959999084472656
LH02,2003-03-01,21.767499923706055
LH02,2003-04-01,18.170000076293945
LH02,2003-05-01,13.549999237060547
LH02,2003-06-01,13.144999504089355
LH02,2003-07-01,NA
LH02,2003-08-01,7.929999828338623
LH02,2003-09-01,8.964999675750732
LH02,2003-10-01,12.75
LH02,2003-11-01,13.729999542236328
LH02,2003-12-01,18.09000015258789
LH02,2004-01-01,18.645000457763672
LH02,2004-02-01,25.064998626708984
LH02,2004-03-01,21.10999870300293
LH02,2004-04-01,18.177499771118164
LH02,2004-05-01,15.894999980926514
LH02,2004-06-01,11.675000190734863
LH02,2004-07-01,11.449999809265137
LH02,2004-08-01,7.855000019073486
LH02,2004-09-01,8.28499984741211
LH02,2004-10-01,11.670000076293945
LH02,2004-11-01,11.15999984741211
LH02,2004-12-01,18.209999084472656
LH02,2005-01-01,NA
LH02,2005-02-01,19.920000076293945
LH02,2005-03-01,22.514999389648438
LH02,2005-04-01,16.31999969482422
LH02,2005-05-01,15.299999713897705
LH02,2005-06-01,12.210000038146973
LH02,2005-07-01,NA
LH02,2005-08-01,8.579999923706055
LH02,2005-09-01,9.255000114440918
LH02,2005-10-01,10.899999618530273
LH02,2005-11-01,17.28499984741211
LH02,2005-12-01,17.382498741149902
LH02,2006-01-01,18.959999084472656
LH02,2006-02-01,21.322500228881836
LH02,2006-03-01,19.914999961853027
LH02,2006-04-01,16.260000228881836
LH02,2006-05-01,15.219999313354492
LH02,2006-06-01,NA
LH02,2006-07-01,10.449999809265137
LH02,2006-08-01,9.059999465942383
LH02,2006-09-01,9.654999732971191
LH02,2006-10-01,10.774999618530273
LH02,2006-11-01,11.062499523162842
LH02,2006-12-01,15.605000019073486
LH02,2007-01-01,19.427498817443848
LH02,2007-02-01,NA
LH02,2007-03-01,21.69499969482422
LH02,2007-04-01,18.397499084472656
LH02,2007-05-01,16.489999771118164
LH02,2007-06-01,12.954999923706055
LH02,2007-07-01,5.812499761581421
LH02,2007-08-01,7.34499979019165
LH02,2007-09-01,8.484999656677246
LH02,2007-10-01,9.885000228881836
LH02,2007-11-01,17.07499885559082
LH02,2007-12-01,19.23249912261963
LH02,2008-01-01,18.639999389648437
LH02,2008-02-01,24.03499984741211
LH02,2008-03-01,19.414999961853027
LH02,2008-04-01,22.104999542236328
LH02,2008-05-01,15.154999732971191
LH02,2008-06-01,NA
LH02,2008-07-01,NA
LH02,2008-08-01,8.574999809265137
LH02,2008-09-01,8.65999984741211
LH02,2008-10-01,NA
LH02,2008-11-01,NA
LH02,2008-12-01,15.369999408721924
LH02,2009-01-01,21.34000015258789
LH02,2009-02-01,NA
LH02,2009-03-01,21.809999465942383
LH02,2009-04-01,16.679999351501465
LH02,2009-05-01,15.194999694824219
LH02,2009-06-01,11.125
LH02,2009-07-01,8.364999771118164
LH02,2009-08-01,7.062499761581421
LH02,2009-09-01,9.619999885559082
LH02,2009-10-01,11.859999656677246
LH02,2009-11-01,13.25999927520752
LH02,2009-12-01,13.324999809265137
LH02,2010-01-01,18.184999465942383
LH02,2010-02-01,19.475000381469727
LH02,2010-03-01,22.149999618530273
LH02,2010-04-01,19.299999237060547
LH02,2010-05-01,14.929999828338623
LH02,2010-06-01,13.34000015258789
LH02,2010-07-01,8.962500095367432
LH02,2010-08-01,8.12999963760376
LH02,2010-09-01,8.8149995803833
LH02,2010-10-01,11.889999389648438
LH02,2010-11-01,12.654999732971191
LH02,2010-12-01,16.53749942779541
LH02,2011-01-01,26.299999237060547
LH02,2011-02-01,24.084999084472656
LH02,2011-03-01,22.88249969482422
LH02,2011-04-01,18.395000457763672
LH02,2011-05-01,13.549999713897705
LH02,2011-06-01,11.367499828338623
LH02,2011-07-01,NA
LH02,2011-08-01,7.734999656677246
LH02,2011-09-01,8.97499942779541
LH02,2011-10-01,9.384999752044678
LH02,2011-11-01,12.922499656677246
LH02,2011-12-01,12.75999927520752
LH02,2012-01-01,18.77999973297119
LH02,2012-02-01,NA
LH02,2012-03-01,18.264999389648438
LH02,2012-04-01,17.529998779296875
LH02,2012-05-01,16.36750030517578
LH02,2012-06-01,10.649999618530273
LH02,2012-07-01,8.880000114440918
LH02,2012-08-01,NA
LH02,2012-09-01,10.529999732971191
LH02,2012-10-01,11.46500015258789
LH02,2012-11-01,11.777499675750732
LH02,2012-12-01,16.582499027252197
LH02,2013-01-01,20.0649995803833
LH02,2013-02-01,21.184999465942383
LH02,2013-03-01,NA
LH02,2013-04-01,20.020000457763672
LH02,2013-05-01,16.19999885559082
LH02,2013-06-01,13.457499504089355
LH02,2013-07-01,NA
LH02,2013-08-01,9.167499542236328
LH02,2013-09-01,11.34999942779541
LH02,2013-10-01,11.494999885559082
LH02,2013-11-01,15.204999923706055
LH02,2013-12-01,17.5049991607666
LH02,2014-01-01,21.064998626708984
LH02,2014-02-01,21.834999084472656
LH02,2014-03-01,24.5049991607666
LH02,2014-04-01,16.829999923706055
LH02,2014-05-01,14.737499713897705
LH02,2014-06-01,12.094999313354492
LH02,2014-07-01,9.554999351501465
LH02,2014-08-01,8.21500015258789
LH02,2014-09-01,8.925000190734863
LH02,2014-10-01,11.669999599456787
LH02,2014-11-01,15.104999542236328
LH02,2014-12-01,18.774999618530273
LH02,2015-01-01,21.229999542236328
LH02,2015-02-01,22.34000015258789
LH02,2015-03-01,19.914999961853027
LH02,2015-04-01,21.469999313354492
LH02,2015-05-01,12.154999732971191
LH02,2015-06-01,14.924999237060547
LH02,2015-07-01,6.429999828338623
LH02,2015-08-01,NA
LH02,2015-09-01,8.8774995803833
LH02,2015-10-01,9.984999656677246
LH02,2015-11-01,13.619999885559082
LH02,2015-12-01,16.954999923706055
LH02,2016-01-01,21.209999084472656
LH02,2016-02-01,NA
LH02,2016-03-01,20.547499656677246
LH02,2016-04-01,20.53499984741211
LH02,2016-05-01,16.25
LH02,2016-06-01,15.1899995803833
LH02,2016-07-01,9.875
LH02,2016-08-01,8.927499771118164
LH02,2016-09-01,7.997499942779541
LH02,2016-10-01,11.512499809265137
LH02,2016-11-01,16.079999923706055
LH02,2016-12-01,16.029999256134033
LH02,2017-01-01,NA
LH02,2017-02-01,20.324999809265137
LH02,2017-03-01,20.21500015258789
LH02,2017-04-01,22.76999855041504
LH02,2017-05-01,15.802499771118164
LH02,2017-06-01,9.675000190734863
LH02,2017-07-01,NA
LH02,2017-08-01,7.835000038146973
LH02,2017-09-01,11.795000076293945
LH02,2017-10-01,9.380000114440918
LH02,2017-11-01,14.137499809265137
LH02,2017-12-01,18.607500076293945
LH02,2018-01-01,22.75999927520752
LH02,2018-02-01,20.09000015258789
LH02,2018-03-01,20.049999237060547
LH02,2018-04-01,19.63499927520752
LH02,2018-05-01,15.542499542236328
LH02,2018-06-01,13.4399995803833
LH02,2018-07-01,9.109999656677246
LH02,2018-08-01,8.135000228881836
LH02,2018-09-01,9.920000076293945
LH02,2018-10-01,11.34499979019165
LH02,2018-11-01,14.059999465942383
LH02,2018-12-01,14.524999618530273
LH02,2019-01-01,16.43000030517578
LH02,2019-02-01,22.934999465942383
LH02,2019-03-01,21.774999618530273
LH02,2019-04-01,18.65250015258789
LH01,2002-07-01,8.107500076293945
LH01,2002-08-01,14.882110118865967
LH01,2002-09-01,9.59000015258789
LH01,2002-10-01,11.050000190734863
LH01,2002-11-01,13.237499713897705
LH01,2002-12-01,15.804999351501465
LH01,2003-01-01,16.157499313354492
LH01,2003-02-01,20.479999542236328
LH01,2003-03-01,19.15750026702881
LH01,2003-04-01,18.085000038146973
LH01,2003-05-01,14.829999923706055
LH01,2003-06-01,13.62999963760376
LH01,2003-07-01,NA
LH01,2003-08-01,7.940000057220459
LH01,2003-09-01,9.125
LH01,2003-10-01,11.372499942779541
LH01,2003-11-01,11.954999923706055
LH01,2003-12-01,15.274999618530273
LH01,2004-01-01,19.98499870300293
LH01,2004-02-01,21.774999618530273
LH01,2004-03-01,20.889999389648437
LH01,2004-04-01,18.329999923706055
LH01,2004-05-01,15.282499313354492
LH01,2004-06-01,11.59499979019165
LH01,2004-07-01,NA
LH01,2004-08-01,7.574999809265137
LH01,2004-09-01,8.2649993896484375
LH01,2004-10-01,11.460000038146973
LH01,2004-11-01,10.479999542236328
LH01,2004-12-01,17.957499504089355
LH01,2005-01-01,NA
LH01,2005-02-01,20.579999923706055
LH01,2005-03-01,22.145000457763672
LH01,2005-04-01,17.557498931884766
LH01,2005-05-01,15.795000076293945
LH01,2005-06-01,13.107500076293945
LH01,2005-07-01,NA
LH01,2005-08-01,8.579999923706055
LH01,2005-09-01,9.2649993896484375
LH01,2005-10-01,10.880000114440918
LH01,2005-11-01,13.984999656677246
LH01,2005-12-01,16.53499984741211
LH01,2006-01-01,17.8774995803833
LH01,2006-02-01,20.09249973297119
LH01,2006-03-01,19.520000457763672
LH01,2006-04-01,16.520000457763672
LH01,2006-05-01,15.024999618530273
LH01,2006-06-01,10.880000114440918
LH01,2006-07-01,7.729999780654907
LH01,2006-08-01,10.264999389648437
LH01,2006-09-01,9.460000038146973
LH01,2006-10-01,11.122499942779541
LH01,2006-11-01,11.122499942779541
LH01,2006-12-01,15.589999198913574
LH01,2007-01-01,17.545000076293945
LH01,2007-02-01,19.617499351501465
LH01,2007-03-01,20.50999927520752
LH01,2007-04-01,18.154998779296875
LH01,2007-05-01,16.542499542236328
LH01,2007-06-01,13.34000015258789
LH01,2007-07-01,8.09999942779541
LH01,2007-08-01,7.364999771118164
LH01,2007-09-01,10.005000114440918
LH01,2007-10-01,9.679999828338623
LH01,2007-11-01,13.799999237060547
LH01,2007-12-01,18.54499912261963
LH01,2008-01-01,15.91499948501587
LH01,2008-02-01,20.71500015258789
LH01,2008-03-01,19.072500228881836
LH01,2008-04-01,16.844999313354492
LH01,2008-05-01,16.397499084472656
LH01,2008-06-01,11.34000015258789
LH01,2008-07-01,NA
LH01,2008-08-01,NA
LH01,2008-09-01,8.15999984741211
LH01,2008-10-01,11.63499927520752
LH01,2008-11-01,13.279999732971191
LH01,2008-12-01,15.209999561309814
LH01,2009-01-01,21.885000228881836
LH01,2009-02-01,18.8799991607666
LH01,2009-03-01,22.0024995803833
LH01,2009-04-01,16.617499351501465
LH01,2009-05-01,15.932499408721924
LH01,2009-06-01,12.78499984741211
LH01,2009-07-01,8.529999732971191
LH01,2009-08-01,7.424999713897705
LH01,2009-09-01,9.694999694824219
LH01,2009-10-01,11.019999504089355
LH01,2009-11-01,11.929999828338623
LH01,2009-12-01,13.90749979019165
LH01,2010-01-01,18.094999313354492
LH01,2010-02-01,18.3799991607666
LH01,2010-03-01,19.897499084472656
LH01,2010-04-01,19.139999389648438
LH01,2010-05-01,15.324999809265137
LH01,2010-06-01,13.65999984741211
LH01,2010-07-01,10.795000076293945
LH01,2010-08-01,9
LH01,2010-09-01,9.164999961853027
LH01,2010-10-01,11.5649995803833
LH01,2010-11-01,12.594999313354492
LH01,2010-12-01,15.589999198913574
LH01,2011-01-01,19.80500030517578
LH01,2011-02-01,22.159998893737793
LH01,2011-03-01,21.47499942779541
LH01,2011-04-01,18.309999465942383
LH01,2011-05-01,14.329999923706055
LH01,2011-06-01,12.574999809265137
LH01,2011-07-01,NA
LH01,2011-08-01,8.414999961853027
LH01,2011-09-01,9.255000114440918
LH01,2011-10-01,9.357500076293945
LH01,2011-11-01,12.789999961853027
LH01,2011-12-01,13.380000114440918
LH01,2012-01-01,13.527499675750732
LH01,2012-02-01,NA
LH01,2012-03-01,18.244998931884766
LH01,2012-04-01,16.289999961853027
LH01,2012-05-01,16.38249969482422
LH01,2012-06-01,11.024999618530273
LH01,2012-07-01,NA
LH01,2012-08-01,NA
LH01,2012-09-01,10.462499618530273
LH01,2012-10-01,11.00499963760376
LH01,2012-11-01,11.219999313354492
LH01,2012-12-01,16.082499504089355
LH01,2013-01-01,19.182499885559082
LH01,2013-02-01,20.725000381469727
LH01,2013-03-01,NA
LH01,2013-04-01,19.249999046325684
LH01,2013-05-01,16.25749969482422
LH01,2013-06-01,13.2524995803833
LH01,2013-07-01,NA
LH01,2013-08-01,9.25
LH01,2013-09-01,10.729999542236328
LH01,2013-10-01,10.322499752044678
LH01,2013-11-01,13.72499942779541
LH01,2013-12-01,15.902499675750732
LH01,2014-01-01,19.244998931884766
LH01,2014-02-01,18.809999465942383
LH01,2014-03-01,20.4424991607666
LH01,2014-04-01,16.84249973297119
LH01,2014-05-01,14.5
LH01,2014-06-01,12.094999313354492
LH01,2014-07-01,9.829999923706055
LH01,2014-08-01,10.47499942779541
LH01,2014-09-01,9.194999694824219
LH01,2014-10-01,11.114999771118164
LH01,2014-11-01,14.619999885559082
LH01,2014-12-01,18.832499504089355
LH01,2015-01-01,21.31999969482422
