SiteFrom,Date,Median
BP13,2016-02-22T01:11:22Z,NA
BP13,2016-02-22T02:15:42Z,NA
BP13,2016-02-23T00:46:45Z,NA
BP13,2016-02-23T02:55:25Z,NA
BP13,2016-02-24T02:30:49Z,0.31549567729234695
BP13,2016-02-24T04:39:29Z,NA
BP13,2016-02-25T01:01:52Z,NA
BP13,2016-02-25T03:10:32Z,NA
BP13,2016-02-26T02:45:56Z,NA
BP13,2016-02-26T03:50:16Z,NA
BP13,2016-02-27T01:16:59Z,NA
BP13,2016-02-27T03:25:39Z,NA
BP13,2016-02-28T01:56:43Z,NA
BP13,2016-02-28T03:01:03Z,NA
BP13,2016-02-29T01:32:06Z,NA
BP13,2016-02-29T02:36:26Z,NA
BP13,2016-03-01T02:11:50Z,NA
BP13,2016-03-01T03:16:10Z,NA
BP13,2016-03-02T02:51:33Z,NA
BP13,2016-03-03T01:22:37Z,NA
BP13,2016-03-03T03:31:17Z,NA
BP13,2016-03-04T02:02:20Z,0.3934558629989624
BP13,2016-03-04T04:11:00Z,NA
BP13,2016-03-05T01:37:44Z,NA
BP13,2016-03-05T03:46:24Z,NA
BP13,2016-03-06T02:17:27Z,0.5988035798072815
BP13,2016-03-06T03:21:47Z,NA
BP13,2016-03-07T00:48:30Z,NA
BP13,2016-03-07T01:52:51Z,NA
BP13,2016-03-08T02:32:34Z,NA
BP13,2016-03-08T03:36:54Z,NA
BP13,2016-03-09T01:03:37Z,NA
BP13,2016-03-09T02:07:58Z,NA
BP13,2016-03-10T01:43:21Z,NA
BP13,2016-03-10T03:52:01Z,NA
BP13,2016-03-11T02:23:05Z,NA
BP13,2016-03-11T04:31:45Z,NA
BP13,2016-03-12T00:54:08Z,NA
BP13,2016-03-12T03:02:48Z,NA
BP13,2016-03-13T02:38:12Z,NA
BP13,2016-03-13T03:42:32Z,NA
BP13,2016-03-14T01:09:15Z,NA
BP13,2016-03-14T03:17:55Z,NA
BP13,2016-03-15T01:48:59Z,NA
BP13,2016-03-15T02:53:19Z,NA
BP13,2016-03-16T01:24:22Z,NA
BP13,2016-03-16T02:28:42Z,NA
BP13,2016-03-17T02:04:06Z,NA
BP13,2016-03-17T03:08:26Z,NA
BP13,2016-03-18T02:43:49Z,NA
BP13,2016-03-19T01:14:52Z,NA
BP13,2016-03-19T03:23:33Z,NA
BP13,2016-03-20T01:54:36Z,0.40609797835350037
BP13,2016-03-20T04:03:16Z,NA
BP13,2016-03-21T01:30:00Z,NA
BP13,2016-03-21T03:38:40Z,NA
BP13,2016-03-22T02:09:43Z,NA
BP13,2016-03-22T03:14:03Z,NA
BP13,2016-03-23T01:45:07Z,NA
BP13,2016-03-23T02:49:27Z,NA
BP13,2016-03-24T02:24:50Z,NA
BP13,2016-03-24T03:29:10Z,NA
BP13,2016-03-25T00:55:53Z,NA
BP13,2016-03-25T02:00:14Z,NA
BP13,2016-03-26T01:35:37Z,NA
BP13,2016-03-26T03:44:17Z,NA
BP13,2016-03-27T02:15:21Z,0.4115784168243408
BP13,2016-03-27T04:24:01Z,NA
BP13,2016-03-28T00:46:24Z,NA
BP13,2016-03-28T02:55:04Z,NA
BP13,2016-03-29T02:30:28Z,NA
BP13,2016-03-29T03:34:48Z,NA
BP13,2016-03-30T01:01:31Z,NA
BP13,2016-03-30T03:10:11Z,NA
BP13,2016-03-31T02:45:35Z,NA
BP13,2016-03-31T03:49:55Z,NA
LH02,2015-01-01T02:08:19Z,NA
LH02,2015-01-01T03:12:28Z,NA
LH02,2015-01-02T01:39:50Z,NA
LH02,2015-01-02T02:44:00Z,NA
LH02,2015-01-03T01:11:22Z,NA
LH02,2015-01-03T03:19:41Z,NA
LH02,2015-01-04T02:51:12Z,NA
LH02,2015-01-04T04:59:31Z,NA
LH02,2015-01-05T01:18:34Z,NA
LH02,2015-01-05T03:26:53Z,NA
LH02,2015-01-06T01:54:15Z,NA
LH02,2015-01-06T02:58:25Z,NA
LH02,2015-01-07T01:25:46Z,NA
LH02,2015-01-07T03:34:06Z,NA
LH02,2015-01-08T02:01:27Z,NA
LH02,2015-01-08T03:05:37Z,NA
LH02,2015-01-09T01:32:59Z,NA
LH02,2015-01-09T02:37:08Z,0.5892511010169983
LH02,2015-01-10T02:08:40Z,NA
LH02,2015-01-10T03:12:49Z,NA
LH02,2015-01-11T02:44:21Z,NA
LH02,2015-01-12T01:11:43Z,NA
LH02,2015-01-12T03:20:02Z,NA
LH02,2015-01-13T02:51:33Z,NA
LH02,2015-01-13T04:59:52Z,NA
LH02,2015-01-14T01:18:55Z,NA
LH02,2015-01-14T03:27:14Z,NA
LH02,2015-01-15T01:54:36Z,NA
LH02,2015-01-15T02:58:46Z,NA
LH02,2015-01-16T01:26:07Z,NA
LH02,2015-01-16T02:30:17Z,NA
LH02,2015-01-17T02:01:48Z,NA
LH02,2015-01-17T03:05:58Z,NA
LH02,2015-01-18T01:33:20Z,NA
LH02,2015-01-18T02:37:30Z,NA
LH02,2015-01-19T01:04:51Z,NA
LH02,2015-01-19T03:13:11Z,NA
LH02,2015-01-20T02:44:42Z,NA
LH02,2015-01-20T04:53:01Z,NA
LH02,2015-01-21T01:12:04Z,NA
LH02,2015-01-21T03:20:23Z,NA
LH02,2015-01-22T02:51:54Z,0.5480729937553406
LH02,2015-01-22T03:56:04Z,NA
LH02,2015-01-23T01:19:16Z,NA
LH02,2015-01-23T03:27:35Z,0.5181683897972107
LH02,2015-01-24T01:54:57Z,NA
LH02,2015-01-24T02:59:07Z,NA
LH02,2015-01-25T01:26:29Z,NA
LH02,2015-01-25T02:30:38Z,NA
LH02,2015-01-26T02:02:10Z,NA
LH02,2015-01-26T03:06:19Z,NA
LH02,2015-01-27T02:37:51Z,NA
LH02,2015-01-28T01:05:12Z,NA
LH02,2015-01-28T03:13:32Z,NA
LH02,2015-01-29T02:45:03Z,0.4918490946292877
LH02,2015-01-29T04:53:22Z,NA
LH02,2015-01-30T01:12:25Z,NA
LH02,2015-01-30T03:20:44Z,NA
LH02,2015-01-31T02:52:15Z,NA
LH02,2015-01-31T03:56:25Z,NA
LH02,2015-02-01T01:19:37Z,NA
LH02,2015-02-01T02:23:47Z,NA
LH02,2015-02-02T01:55:18Z,NA
LH02,2015-02-02T02:59:28Z,NA
LH02,2015-02-03T01:26:50Z,NA
LH02,2015-02-03T02:30:59Z,NA
LH02,2015-02-04T00:58:21Z,NA
LH02,2015-02-04T03:06:40Z,NA
LH02,2015-02-05T02:38:12Z,NA
LH02,2015-02-05T04:46:31Z,NA
LH02,2015-02-06T01:05:33Z,NA
LH02,2015-02-06T03:13:53Z,NA
LH02,2015-02-07T02:45:24Z,0.7135172486305237
LH02,2015-02-07T03:49:34Z,NA
LH02,2015-02-08T01:12:46Z,NA
LH02,2015-02-08T03:21:05Z,NA
LH02,2015-02-09T02:52:37Z,NA
LH02,2015-02-09T03:56:46Z,NA
LH02,2015-02-10T01:19:58Z,NA
LH02,2015-02-10T02:24:08Z,NA
LH02,2015-02-11T02:59:49Z,NA
LH02,2015-02-12T02:31:20Z,NA
LH02,2015-02-13T00:58:42Z,NA
LH02,2015-02-13T03:07:01Z,NA
LH02,2015-02-14T02:38:33Z,NA
LH02,2015-02-14T04:46:52Z,NA
LH02,2015-02-15T01:05:55Z,NA
LH02,2015-02-15T03:14:14Z,NA
LH02,2015-02-16T02:45:45Z,NA
LH02,2015-02-16T03:49:55Z,NA
LH02,2015-02-17T01:13:07Z,NA
LH02,2015-02-17T02:17:17Z,NA
LH02,2015-02-18T02:52:58Z,NA
LH02,2015-02-18T03:57:07Z,NA
LH02,2015-02-19T01:20:19Z,NA
LH02,2015-02-19T02:24:29Z,NA
LH02,2015-02-20T00:51:51Z,NA
LH02,2015-02-20T03:00:10Z,NA
LH02,2015-02-21T02:31:41Z,NA
LH02,2015-02-21T04:40:01Z,NA
LH02,2015-02-22T00:59:03Z,NA
LH02,2015-02-22T03:07:22Z,NA
LH02,2015-02-23T02:38:54Z,NA
LH02,2015-02-23T03:43:03Z,NA
LH02,2015-02-24T01:06:16Z,NA
LH02,2015-02-24T03:14:35Z,NA
LH02,2015-02-25T02:46:06Z,NA
LH02,2015-02-25T03:50:16Z,NA
LH02,2015-02-26T01:13:28Z,NA
LH02,2015-02-26T02:17:38Z,NA
LH02,2015-02-27T02:53:19Z,NA
LH02,2015-02-27T03:57:28Z,NA
LH02,2015-02-28T02:24:50Z,NA
LH02,2015-03-01T00:52:12Z,NA
LH02,2015-03-01T03:00:31Z,NA
LH02,2015-03-02T02:32:03Z,NA
LH02,2015-03-02T04:40:22Z,NA
LH02,2015-03-03T00:59:24Z,NA
LH02,2015-03-03T03:07:44Z,NA
LH02,2015-03-04T02:39:15Z,NA
LH02,2015-03-04T03:43:25Z,NA
LH02,2015-03-05T01:06:37Z,NA
LH02,2015-03-05T02:10:46Z,NA
LH02,2015-03-06T02:46:27Z,NA
LH02,2015-03-06T03:50:37Z,NA
LH02,2015-03-07T01:13:49Z,NA
LH02,2015-03-07T02:17:59Z,NA
LH02,2015-03-08T01:49:30Z,NA
LH02,2015-03-08T03:57:49Z,NA
LH02,2015-03-09T02:25:11Z,0.5704745650291443
LH02,2015-03-09T04:33:30Z,NA
LH02,2015-03-10T00:52:33Z,NA
LH02,2015-03-10T03:00:52Z,NA
LH02,2015-03-11T02:32:24Z,NA
LH02,2015-03-11T03:36:33Z,NA
LH02,2015-03-12T00:59:45Z,NA
LH02,2015-03-12T03:08:05Z,NA
LH02,2015-03-13T02:39:36Z,0.5190942287445068
LH02,2015-03-13T03:43:46Z,NA
LH02,2015-03-14T01:06:58Z,NA
LH02,2015-03-14T02:11:07Z,NA
LH02,2015-03-15T02:46:48Z,NA
LH02,2015-03-15T03:50:58Z,NA
LH02,2015-03-16T02:18:20Z,NA
LH02,2015-03-17T01:49:51Z,NA
LH02,2015-03-17T03:58:11Z,NA
LH02,2015-03-18T02:25:32Z,0.7578587532043457
LH02,2015-03-18T04:33:52Z,NA
LH02,2015-03-19T00:52:54Z,NA
LH02,2015-03-19T03:01:13Z,NA
LH02,2015-03-20T02:32:45Z,NA
LH02,2015-03-20T03:36:54Z,NA
LH02,2015-03-21T01:00:07Z,NA
LH02,2015-03-21T02:04:16Z,NA
LH02,2015-03-22T02:39:57Z,NA
LH02,2015-03-22T03:44:07Z,NA
LH02,2015-03-23T01:07:19Z,NA
LH02,2015-03-23T02:11:29Z,NA
LH02,2015-03-24T01:43:00Z,NA
LH02,2015-03-24T03:51:19Z,NA
LH02,2015-03-25T02:18:41Z,NA
LH02,2015-03-25T04:27:00Z,NA
LH02,2015-03-26T01:50:12Z,NA
LH02,2015-03-26T03:58:32Z,NA
LH02,2015-03-27T02:25:53Z,NA
LH02,2015-03-27T03:30:03Z,NA
LH02,2015-03-28T00:53:15Z,NA
LH02,2015-03-28T03:01:34Z,NA
LH02,2015-03-29T02:33:06Z,NA
LH02,2015-03-29T03:37:15Z,NA
LH02,2015-03-30T01:00:28Z,NA
LH02,2015-03-30T02:04:37Z,NA
LH02,2015-03-31T02:40:18Z,NA
LH02,2015-03-31T03:44:28Z,NA
LH02,2015-04-01T02:11:50Z,NA
LH02,2015-04-02T01:43:21Z,NA
LH02,2015-04-02T03:51:40Z,NA
LH02,2015-04-03T02:19:02Z,NA
LH02,2015-04-03T04:27:21Z,NA
LH02,2015-04-04T00:46:24Z,NA
LH02,2015-04-04T02:54:43Z,NA
LH02,2015-04-05T02:26:15Z,NA
LH02,2015-04-05T03:30:24Z,NA
LH02,2015-04-06T00:53:36Z,NA
LH02,2015-04-06T01:57:46Z,NA
LH02,2015-04-07T02:33:27Z,NA
LH02,2015-04-07T03:37:37Z,NA
LH02,2015-04-08T01:00:49Z,NA
LH02,2015-04-08T02:04:58Z,NA
LH02,2015-04-09T01:36:30Z,NA
LH02,2015-04-09T03:44:49Z,NA
LH02,2015-04-10T02:12:11Z,NA
LH02,2015-04-10T04:20:30Z,NA
LH02,2015-04-11T01:43:42Z,NA
LH02,2015-04-11T03:52:01Z,NA
LH02,2015-04-12T02:19:23Z,NA
LH02,2015-04-12T03:23:33Z,NA
LH02,2015-04-13T00:46:45Z,NA
LH02,2015-04-13T02:55:04Z,NA
LH02,2015-04-14T02:26:36Z,NA
LH02,2015-04-14T03:30:45Z,NA
LH02,2015-04-15T00:53:57Z,NA
LH02,2015-04-15T01:58:07Z,0.49562929570674896
LH02,2015-04-16T02:33:48Z,NA
LH02,2015-04-16T03:37:58Z,NA
LH02,2015-04-17T02:05:19Z,NA
LH02,2015-04-18T01:36:51Z,NA
LH02,2015-04-18T03:45:10Z,NA
LH02,2015-04-19T02:12:32Z,NA
LH02,2015-04-19T04:20:51Z,NA
LH02,2015-04-20T01:44:03Z,NA
LH02,2015-04-20T03:52:22Z,NA
LH02,2015-04-21T02:19:44Z,NA
LH02,2015-04-21T03:23:54Z,NA
LH02,2015-04-22T00:47:06Z,NA
LH02,2015-04-22T01:51:16Z,NA
LH02,2015-04-23T02:26:57Z,NA
LH02,2015-04-23T03:31:06Z,NA
LH02,2015-04-24T00:54:18Z,NA
LH02,2015-04-24T01:58:28Z,NA
LH02,2015-04-25T01:30:00Z,NA
LH02,2015-04-25T03:38:19Z,NA
LH02,2015-04-26T02:05:41Z,NA
LH02,2015-04-26T04:14:00Z,NA
LH02,2015-04-27T01:37:12Z,NA
LH02,2015-04-27T03:45:31Z,NA
LH02,2015-04-28T02:12:53Z,NA
LH02,2015-04-28T03:17:03Z,NA
LH02,2015-04-29T01:44:24Z,NA
LH02,2015-04-29T03:52:44Z,NA
LH02,2015-04-30T02:20:05Z,NA
LH02,2015-04-30T03:24:15Z,NA
LH02,2015-05-01T00:47:27Z,NA
LH02,2015-05-01T01:51:37Z,0.5399370193481445
LH02,2015-05-02T02:27:18Z,NA
LH02,2015-05-02T03:31:27Z,NA
LH02,2015-05-03T01:58:49Z,NA
LH02,2015-05-04T01:30:21Z,NA
LH02,2015-05-04T03:38:40Z,NA
LH02,2015-05-05T02:06:02Z,NA
LH02,2015-05-05T04:14:21Z,NA
LH02,2015-05-06T01:37:33Z,NA
LH02,2015-05-06T03:45:52Z,NA
LH02,2015-05-07T02:13:14Z,0.4194849282503128
LH02,2015-05-07T03:17:24Z,NA
LH02,2015-05-08T02:48:55Z,NA
LH02,2015-05-09T02:20:26Z,NA
LH02,2015-05-09T03:24:36Z,NA
LH02,2015-05-10T00:47:48Z,NA
LH02,2015-05-10T01:51:58Z,NA
LH02,2015-05-11T01:23:29Z,NA
LH02,2015-05-11T03:31:48Z,NA
LH02,2015-05-12T01:59:10Z,NA
LH02,2015-05-12T04:07:30Z,NA
LH02,2015-05-13T01:30:42Z,NA
LH02,2015-05-13T03:39:01Z,NA
LH02,2015-05-14T02:06:23Z,NA
LH02,2015-05-14T03:10:32Z,NA
LH02,2015-05-15T01:37:54Z,NA
LH02,2015-05-15T03:46:13Z,NA
LH02,2015-05-16T02:13:35Z,NA
LH02,2015-05-16T03:17:45Z,NA
LH02,2015-05-17T01:45:07Z,NA
LH02,2015-05-17T02:49:16Z,NA
LH02,2015-05-18T02:20:48Z,NA
LH02,2015-05-18T03:24:57Z,NA
LH02,2015-05-19T01:52:19Z,NA
LH02,2015-05-20T01:23:50Z,NA
LH02,2015-05-20T03:32:10Z,NA
LH02,2015-05-21T01:59:31Z,NA
LH02,2015-05-21T04:07:51Z,NA
LH02,2015-05-22T01:31:03Z,NA
LH02,2015-05-22T03:39:22Z,NA
LH02,2015-05-23T02:06:44Z,NA
LH02,2015-05-23T03:10:53Z,NA
LH02,2015-05-24T01:38:15Z,NA
LH02,2015-05-24T02:42:25Z,NA
LH02,2015-05-25T02:13:56Z,NA
LH02,2015-05-25T03:18:06Z,NA
LH02,2015-05-26T01:45:28Z,NA
LH02,2015-05-26T02:49:37Z,NA
LH02,2015-05-27T01:16:59Z,NA
LH02,2015-05-27T03:25:18Z,NA
LH02,2015-05-28T01:52:40Z,NA
LH02,2015-05-28T04:00:59Z,NA
LH02,2015-05-29T01:24:11Z,NA
LH02,2015-05-29T03:32:31Z,NA
LH02,2015-05-30T01:59:52Z,NA
LH02,2015-05-30T03:04:02Z,NA
LH02,2015-05-31T01:31:24Z,NA
LH02,2015-05-31T03:39:43Z,NA
LH02,2015-06-01T02:07:05Z,NA
LH02,2015-06-01T03:11:15Z,NA
LH02,2015-06-02T01:38:36Z,NA
LH02,2015-06-02T02:42:46Z,NA
LH02,2015-06-03T02:14:17Z,NA
LH02,2015-06-03T03:18:27Z,NA
LH02,2015-06-04T02:49:58Z,NA
LH02,2015-06-05T01:17:20Z,NA
LH02,2015-06-05T03:25:39Z,NA
LH02,2015-06-06T01:53:01Z,NA
LH02,2015-06-06T04:01:20Z,NA
LH02,2015-06-07T01:24:33Z,NA
LH02,2015-06-07T03:32:52Z,NA
LH02,2015-06-08T02:00:14Z,NA
LH02,2015-06-08T03:04:23Z,NA
LH02,2015-06-09T01:31:45Z,NA
LH02,2015-06-09T02:35:55Z,NA
LH02,2015-06-10T02:07:26Z,NA
LH02,2015-06-10T03:11:36Z,NA
LH02,2015-06-11T01:38:57Z,NA
LH02,2015-06-11T02:43:07Z,NA
LH02,2015-06-12T01:10:29Z,NA
LH02,2015-06-12T03:18:48Z,NA
LH02,2015-06-13T02:50:19Z,NA
LH02,2015-06-13T04:58:39Z,NA
LH02,2015-06-14T01:17:41Z,NA
LH02,2015-06-14T03:26:00Z,NA
LH02,2015-06-15T01:53:22Z,0.6031916737556458
LH02,2015-06-15T02:57:32Z,NA
LH02,2015-06-16T01:24:54Z,NA
LH02,2015-06-16T03:33:13Z,NA
LH02,2015-06-17T02:00:35Z,NA
LH02,2015-06-17T03:04:44Z,NA
LH02,2015-06-18T01:32:06Z,NA
LH02,2015-06-18T02:36:16Z,NA
LH02,2015-06-19T02:07:47Z,NA
LH02,2015-06-19T03:11:57Z,NA
LH02,2015-06-20T02:43:28Z,NA
LH02,2015-06-21T01:10:50Z,NA
LH02,2015-06-21T03:19:09Z,NA
LH02,2015-06-22T02:50:41Z,NA
LH02,2015-06-22T04:59:00Z,NA
LH02,2015-06-23T01:18:02Z,NA
LH02,2015-06-23T03:26:22Z,NA
LH02,2015-06-24T01:53:43Z,NA
LH02,2015-06-24T02:57:53Z,NA
LH02,2015-06-25T01:25:15Z,NA
LH02,2015-06-25T02:29:24Z,NA
LH02,2015-06-26T02:00:56Z,NA
LH02,2015-06-26T03:05:05Z,NA
LH02,2015-06-27T01:32:27Z,NA
LH02,2015-06-27T02:36:37Z,NA
LH02,2015-06-28T01:03:59Z,NA
LH02,2015-06-28T03:12:18Z,NA
LH02,2015-06-29T02:43:49Z,NA
LH02,2015-06-29T04:52:08Z,NA
LH02,2015-06-30T01:11:11Z,NA
LH02,2015-06-30T03:19:30Z,NA
LH02,2015-07-01T02:51:02Z,NA
LH02,2015-07-01T03:55:11Z,NA
LH02,2015-07-02T01:18:23Z,NA
LH02,2015-07-02T03:26:43Z,NA
LH02,2015-07-03T01:54:04Z,NA
LH02,2015-07-03T02:58:14Z,NA
LH02,2015-07-04T01:25:36Z,NA
LH02,2015-07-04T02:29:45Z,NA
LH02,2015-07-05T02:01:17Z,NA
LH02,2015-07-05T03:05:26Z,NA
LH02,2015-07-06T02:36:58Z,NA
LH02,2015-07-07T01:04:20Z,NA
LH02,2015-07-07T03:12:39Z,NA
LH02,2015-07-08T02:44:10Z,NA
LH02,2015-07-08T04:52:30Z,NA
LH02,2015-07-09T01:11:32Z,NA
LH02,2015-07-09T03:19:51Z,NA
LH02,2015-07-10T02:51:23Z,NA
LH02,2015-07-10T03:55:32Z,NA
LH02,2015-07-11T01:18:45Z,NA
LH02,2015-07-11T02:22:54Z,NA
LH02,2015-07-12T01:54:26Z,NA
LH02,2015-07-12T02:58:35Z,NA
LH02,2015-07-13T01:25:57Z,NA
LH02,2015-07-13T02:30:07Z,NA
LH02,2015-07-14T00:57:28Z,NA
LH02,2015-07-14T03:05:48Z,NA
LH02,2015-07-15T02:37:19Z,NA
LH02,2015-07-15T04:45:38Z,NA
LH02,2015-07-16T01:04:41Z,NA
LH02,2015-07-16T03:13:00Z,NA
LH02,2015-07-17T02:44:31Z,NA
LH02,2015-07-17T03:48:41Z,NA
LH02,2015-07-18T01:11:53Z,NA
LH02,2015-07-18T03:20:12Z,NA
LH02,2015-07-19T02:51:44Z,NA
LH02,2015-07-19T03:55:53Z,NA
LH02,2015-07-20T01:19:06Z,NA
LH02,2015-07-20T02:23:15Z,NA
LH02,2015-07-21T01:54:47Z,NA
LH02,2015-07-21T02:58:56Z,NA
LH02,2015-07-22T02:30:28Z,NA
LH02,2015-07-23T00:57:49Z,NA
LH02,2015-07-23T03:06:09Z,NA
LH02,2015-07-24T02:37:40Z,NA
LH02,2015-07-24T04:45:59Z,NA
LH02,2015-07-25T01:05:02Z,NA
LH02,2015-07-25T03:13:21Z,NA
LH02,2015-07-26T02:44:52Z,NA
LH02,2015-07-26T03:49:02Z,NA
LH02,2015-07-27T01:12:14Z,NA
LH02,2015-07-27T02:16:24Z,NA
LH02,2015-07-28T02:52:05Z,NA
LH02,2015-07-28T03:56:15Z,NA
LH02,2015-07-29T01:19:27Z,NA
LH02,2015-07-29T02:23:36Z,NA
LH02,2015-07-30T00:50:58Z,NA
LH02,2015-07-30T02:59:17Z,NA
LH02,2015-07-31T02:30:49Z,NA
LH02,2015-07-31T04:39:08Z,NA
LH02,2015-08-01T00:58:11Z,NA
LH02,2015-08-01T03:06:30Z,NA
LH02,2015-08-02T02:38:01Z,NA
LH02,2015-08-02T03:42:11Z,NA
LH02,2015-08-03T01:05:23Z,NA
LH02,2015-08-03T03:13:42Z,NA
LH02,2015-08-04T02:45:14Z,NA
LH02,2015-08-04T03:49:23Z,NA
LH02,2015-08-05T01:12:35Z,NA
LH02,2015-08-05T02:16:45Z,NA
LH02,2015-08-06T02:52:26Z,NA
LH02,2015-08-06T03:56:36Z,NA
LH02,2015-08-07T02:23:57Z,NA
LH02,2015-08-08T00:51:19Z,NA
LH02,2015-08-08T02:59:38Z,NA
LH02,2015-08-09T02:31:10Z,NA
LH02,2015-08-09T04:39:29Z,NA
LH02,2015-08-10T00:58:32Z,NA
LH02,2015-08-10T03:06:51Z,NA
LH02,2015-08-11T02:38:22Z,0.659492015838623
LH02,2015-08-11T03:42:32Z,NA
LH02,2015-08-12T01:05:44Z,NA
LH02,2015-08-12T02:09:54Z,NA
LH02,2015-08-13T02:45:35Z,NA
LH02,2015-08-13T03:49:44Z,NA
LH02,2015-08-14T01:12:56Z,NA
LH02,2015-08-14T02:17:06Z,NA
LH02,2015-08-15T01:48:37Z,NA
LH02,2015-08-15T03:56:57Z,NA
LH02,2015-08-16T02:24:18Z,NA
LH02,2015-08-16T04:32:38Z,NA
LH02,2015-08-17T00:51:40Z,NA
LH02,2015-08-17T03:00:00Z,NA
LH02,2015-08-18T02:31:31Z,NA
LH02,2015-08-18T03:35:41Z,NA
LH02,2015-08-19T00:58:53Z,NA
LH02,2015-08-19T03:07:12Z,NA
LH02,2015-08-20T02:38:43Z,NA
LH02,2015-08-20T03:42:53Z,NA
LH02,2015-08-21T01:06:05Z,NA
LH02,2015-08-21T02:10:15Z,0.5674974918365479
LH02,2015-08-22T02:45:56Z,NA
LH02,2015-08-22T03:50:05Z,NA
LH02,2015-08-23T02:17:27Z,0.5680545568466187
LH02,2015-08-24T01:48:59Z,NA
LH02,2015-08-24T03:57:18Z,NA
LH02,2015-08-25T02:24:40Z,NA
LH02,2015-08-25T04:32:59Z,NA
LH02,2015-08-26T00:52:01Z,NA
LH02,2015-08-26T03:00:21Z,NA
LH02,2015-08-27T02:31:52Z,0.39729106426239014
LH02,2015-08-27T03:36:02Z,NA
LH02,2015-08-28T00:59:14Z,NA
LH02,2015-08-28T02:03:23Z,NA
LH02,2015-08-29T02:39:04Z,NA
LH02,2015-08-29T03:43:14Z,NA
LH02,2015-08-30T01:06:26Z,NA
LH02,2015-08-30T02:10:36Z,NA
LH02,2015-08-31T01:42:07Z,NA
LH02,2015-08-31T03:50:26Z,NA
LH02,2015-09-01T02:17:48Z,NA
LH02,2015-09-01T04:26:07Z,NA
LH02,2015-09-02T01:49:20Z,NA
LH02,2015-09-02T03:57:39Z,NA
LH02,2015-09-03T02:25:01Z,NA
LH02,2015-09-03T03:29:10Z,NA
LH02,2015-09-04T00:52:22Z,NA
LH02,2015-09-04T03:00:42Z,NA
LH02,2015-09-05T02:32:13Z,NA
LH02,2015-09-05T03:36:23Z,NA
LH02,2015-09-06T00:59:35Z,NA
LH02,2015-09-06T02:03:45Z,NA
LH02,2015-09-07T02:39:26Z,NA
LH02,2015-09-07T03:43:35Z,NA
LH02,2015-09-08T02:10:57Z,0.43821996450424194
LH02,2015-09-09T01:42:28Z,NA
LH02,2015-09-09T03:50:48Z,NA
LH02,2015-09-10T02:18:09Z,NA
LH02,2015-09-10T04:26:29Z,NA
LH02,2015-09-11T01:49:41Z,NA
LH02,2015-09-11T03:58:00Z,NA
LH02,2015-09-12T02:25:22Z,0.4105290472507477
LH02,2015-09-12T03:29:31Z,NA
LH02,2015-09-13T00:52:44Z,NA
LH02,2015-09-13T01:56:53Z,NA
LH02,2015-09-14T02:32:34Z,NA
LH02,2015-09-14T03:36:44Z,NA
LH02,2015-09-15T00:59:56Z,NA
LH02,2015-09-15T02:04:06Z,NA
LH02,2015-09-16T01:35:37Z,NA
LH02,2015-09-16T03:43:56Z,NA
LH02,2015-09-17T02:11:18Z,NA
LH02,2015-09-17T04:19:37Z,NA
LH02,2015-09-18T01:42:49Z,NA
LH02,2015-09-18T03:51:09Z,NA
LH02,2015-09-19T02:18:30Z,NA
LH02,2015-09-19T03:22:40Z,NA
LH02,2015-09-20T01:50:02Z,NA
LH02,2015-09-20T03:58:21Z,NA
LH02,2015-09-21T02:25:43Z,NA
LH02,2015-09-21T03:29:52Z,NA
LH02,2015-09-22T00:53:05Z,NA
LH02,2015-09-22T01:57:14Z,NA
LH02,2015-09-23T02:32:55Z,NA
LH02,2015-09-23T03:37:05Z,NA
LH02,2015-09-24T02:04:27Z,NA
LH02,2015-09-25T01:35:58Z,NA
LH02,2015-09-25T03:44:17Z,NA
LH02,2015-09-26T02:11:39Z,NA
LH02,2015-09-26T04:19:58Z,NA
LH02,2015-09-27T01:43:11Z,NA
LH02,2015-09-27T03:51:30Z,NA
LH02,2015-09-28T02:18:52Z,NA
LH02,2015-09-28T03:23:01Z,NA
LH02,2015-09-29T01:50:23Z,NA
LH02,2015-09-29T02:54:33Z,NA
LH02,2015-09-30T02:26:04Z,NA
LH02,2015-09-30T03:30:14Z,NA
LH02,2015-10-01T00:53:26Z,NA
LH02,2015-10-01T01:57:35Z,NA
LH02,2015-10-02T01:29:07Z,NA
LH02,2015-10-02T03:37:26Z,NA
LH02,2015-10-03T02:04:48Z,NA
LH02,2015-10-03T04:13:07Z,NA
LH02,2015-10-04T01:36:19Z,NA
LH02,2015-10-04T03:44:38Z,NA
LH02,2015-10-05T02:12:00Z,NA
LH02,2015-10-05T03:16:10Z,NA
LH02,2015-10-06T01:43:32Z,NA
LH02,2015-10-06T03:51:51Z,NA
LH02,2015-10-07T02:19:13Z,NA
LH02,2015-10-07T03:23:22Z,NA
LH02,2015-10-08T00:46:34Z,NA
LH02,2015-10-08T01:50:44Z,NA
LH02,2015-10-09T02:26:25Z,0.511970579624176
LH02,2015-10-09T03:30:35Z,NA
LH02,2015-10-10T01:57:56Z,0.4636549949645996
LH02,2015-10-11T01:29:28Z,NA
LH02,2015-10-11T03:37:47Z,NA
LH02,2015-10-12T02:05:09Z,NA
LH02,2015-10-12T04:13:28Z,NA
LH02,2015-10-13T01:36:40Z,NA
LH02,2015-10-13T03:45:00Z,NA
LH02,2015-10-14T02:12:21Z,NA
